customer_id,recency,frequency,monetary,purchase_variability,first_purchase,last_purchase,tenure_days,purchases_per_day,spend_per_day,recency_ratio,customer_value_score,cluster
00ef3e5c-3152-4c28-9df6-b582853be9cb,9,92,38.23408586956521,40.908121048047,2024-04-06,2025-01-13,282,0.3262411347517731,12.473531560283686,0.031914893617021274,0.01652095556327211,1
00f83d9e-7389-4e82-8e94-09589763acc8,153,2,23.784999999999997,9.609581156325183,2024-08-13,2024-08-22,9,0.2222222222222222,5.285555555555555,17.0,0.002954222887802031,0
00fd68cf-bef8-4a6d-94ca-71bfbf7eadf8,453,2,40.38,0.0,2023-10-24,2023-10-27,3,0.6666666666666666,26.92,151.0,0.004830390192859261,0
0107f564-75ff-4b25-8662-4a1fd8e75942,263,1,19.78,0.0,2024-05-04,2024-05-04,0,0.0,0.0,1.0,0.0023688420626800997,0
010c4b25-de11-4fb5-a29b-233e58638bfc,365,1,17.58,0.0,2024-01-23,2024-01-23,0,0.0,0.0,1.0,0.0021201184669509096,0
011126ee-79b7-4eeb-8e67-53e65e9905eb,398,1,19.78,0.0,2023-12-21,2023-12-21,0,0.0,0.0,1.0,0.0023688420626800997,0
011a727f-2958-4cc7-99cf-c10d8bbe7a75,383,3,99.8,74.24670969140652,2023-12-12,2024-01-05,24,0.125,12.475,15.958333333333334,0.01168077922585985,0
011be90f-2f2b-4ddb-859e-12fce0deee7e,40,2,48.875,10.868231226837239,2023-08-20,2024-12-13,481,0.004158004158004158,0.20322245322245322,0.08316008316008316,0.005790802440913564,1
011d0ab9-cdca-458b-902f-001a34fb0142,1,565,27.18429097345133,70.80236199147389,2024-01-09,2025-01-21,378,1.4947089947089947,40.63260423280423,0.0026455026455026454,0.07798716805405592,1
0121a4ce-8a6c-44d1-b624-587922b87ffc,34,1,27.99,0.0,2024-12-19,2024-12-19,0,0.0,0.0,1.0,0.003297033299469485,0
0127c96b-464b-42ed-bf85-352f139bdcac,159,1,16.99,0.0,2024-08-16,2024-08-16,0,0.0,0.0,1.0,0.002053415320823536,0
013cf705-bb02-4554-bd6f-e4b12b2a166b,95,1,59.58,0.0,2024-10-19,2024-10-19,0,0.0,0.0,1.0,0.006868478021780896,0
01429132-1002-442b-b39c-cfbcdbd6a8c9,78,1,60.38,0.0,2024-11-05,2024-11-05,0,0.0,0.0,1.0,0.0069589229656824205,0
01460f3b-f0d7-4cea-ae1b-38da55293d23,51,4,33.7975,15.271322525134053,2024-08-21,2024-12-02,103,0.038834951456310676,1.3125242718446601,0.49514563106796117,0.004351379538249396,0
014bab63-f99b-4ee0-a748-670b5c66b919,309,1,26.26,0.0,2024-03-19,2024-03-19,0,0.0,0.0,1.0,0.00310144610828244,0
0150235d-2778-4684-b50e-25ab05be9d4d,574,1,14.99,0.0,2023-06-28,2023-06-28,0,0.0,0.0,1.0,0.001827302961069727,0
0150a24a-7827-4473-9c90-7b0fa3987c41,308,1,43.96,0.0,2024-03-20,2024-03-20,0,0.0,0.0,1.0,0.005102540492103649,0
01512866-b05b-4144-8f28-227e04ea748d,116,1,10.79,0.0,2024-09-28,2024-09-28,0,0.0,0.0,1.0,0.0013524670055867286,0
0171a7ca-13c3-4a82-b98b-48cfe9472956,38,1,33.19,0.0,2024-12-15,2024-12-15,0,0.0,0.0,1.0,0.003884925434829388,0
0179cee2-48c5-40ef-b500-725d44527c1a,244,1,93.13,0.0,2024-05-23,2024-05-23,0,0.0,0.0,1.0,0.01066151285665104,0
01804ac4-b360-4c8e-bb4e-72f10345c777,402,1,33.19,0.0,2023-12-17,2023-12-17,0,0.0,0.0,1.0,0.003884925434829388,0
018f22f0-e9ec-483a-be93-30c857ea185b,118,2,73.965,45.23362079250345,2024-09-23,2024-09-26,3,0.6666666666666666,49.31,39.333333333333336,0.008627381994025095,0
018f2523-1b3c-4535-b46e-5935740f3de5,257,1,99.85,0.0,2024-05-10,2024-05-10,0,0.0,0.0,1.0,0.011421250385423838,0
018f2d97-506c-468e-8e06-6647295ccf17,19,61,71.1379868852459,160.0809363956615,2023-01-06,2025-01-03,728,0.08379120879120878,5.960737912087912,0.0260989010989011,0.01613062934898994,1
01904e41-c141-451a-87ed-b46cb609c311,310,1,15.98,0.0,2024-03-18,2024-03-18,0,0.0,0.0,1.0,0.0019392285791478626,0
01963d1f-9d54-4199-a87f-0fda6601fc2e,198,2,30.185000000000002,25.731615767378464,2024-07-08,2024-07-08,0,0.0,0.0,1.0,0.00367778243901422,0
0196adc2-8064-470d-ab5b-7ffcf27a4d91,436,1,10.99,0.0,2023-11-13,2023-11-13,0,0.0,0.0,1.0,0.0013750782415621096,0
019aded1-2546-4434-b8c8-1b74feb5ae01,400,1,8.9608,0.0,2023-12-19,2023-12-19,0,0.0,0.0,1.0,0.001145664641355895,0
01a13e48-94ab-47e2-8508-5976b118e7a0,231,3,112.28333333333332,146.9950857455219,2024-06-03,2024-06-05,2,1.5,168.42499999999998,115.5,0.01309209720465654,0
01a66b27-c072-46e5-b836-248cb04a9754,49,2,118.44500000000001,150.55010478242784,2024-03-10,2024-12-04,269,0.007434944237918215,0.8806319702602231,0.1821561338289963,0.013656120874949804,1
01b7868e-0332-46e2-af12-9b9101e2fbfd,103,1,89.61,0.0,2024-10-11,2024-10-11,0,0.0,0.0,1.0,0.010263555103484336,0
01b84848-ee13-4791-8a5a-e9200031552c,26,1,23.23,0.0,2024-12-27,2024-12-27,0,0.0,0.0,1.0,0.0027588858832554197,0
01c8257b-c085-45fa-8ee5-58d25fe8b8ba,180,1,11.99,0.0,2024-07-26,2024-07-26,0,0.0,0.0,1.0,0.001488134421439014,0
01cce346-15fe-4bb1-86a1-95b399fff90a,198,4,233.4125,338.29053276486076,2024-02-29,2024-07-08,130,0.03076923076923077,7.181923076923077,1.523076923076923,0.026919088884377676,1
01d75c1f-7dec-44f4-bd7a-936af5f93909,176,1,15.47,0.0,2024-07-30,2024-07-30,0,0.0,0.0,1.0,0.0018815699274106414,0
01d783e3-7af2-4172-8d9d-f5b047b189b3,316,1,104.76,0.0,2024-03-12,2024-03-12,0,0.0,0.0,1.0,0.01197635622861944,0
01da9f04-7b21-4b63-b4e7-02231705aae7,303,1,28.98,0.0,2024-03-25,2024-03-25,0,0.0,0.0,1.0,0.00340895891754762,0
01de38ec-9565-43f1-b6e8-d6d56427bd0b,74,2,32.4622,21.46125649443667,2024-10-01,2024-11-09,39,0.05128205128205128,1.6647282051282053,1.8974358974358974,0.003935233971829906,0
01e0488d-cf24-4cf1-8449-9c00869aa7bb,154,1,100.39,0.0,2024-08-21,2024-08-21,0,0.0,0.0,1.0,0.011482300722557365,0
01eb3371-2ff4-4d98-a078-9ff6ad23dd3b,30,1,422.7,0.0,2024-12-23,2024-12-23,0,0.0,0.0,1.0,0.04792143805868243,0
01ed275d-9c15-4132-919f-e7ea58b19599,64,5,89.03399999999999,79.18198930312371,2023-12-04,2024-11-19,351,0.014245014245014245,1.268290598290598,0.18233618233618235,0.010728798042734957,1
01eef958-a532-44b7-9bb7-c8422fe71cce,429,5,56.61800000000001,15.787756965446356,2023-08-23,2023-11-20,89,0.056179775280898875,3.180786516853933,4.820224719101123,0.007063968915845225,0
01f60962-7ecb-40ad-a2fe-46ba8b1264fe,84,3,117.20666666666666,57.54328573633359,2024-03-22,2024-10-30,222,0.013513513513513514,1.5838738738738738,0.3783783783783784,0.013648710463583834,1
01f6f12f-0aa1-4de2-b9c7-3660643ae4eb,206,1,28.78,0.0,2024-06-30,2024-06-30,0,0.0,0.0,1.0,0.0033863476815722392,0
01fc825f-adf7-430a-9eb3-d2e462aa3a7c,133,1,61.54,0.0,2024-09-11,2024-09-11,0,0.0,0.0,1.0,0.007090068134339628,0
0201bfe7-0d3a-4be1-8897-281dff42c19e,178,1,48.18,0.0,2024-07-28,2024-07-28,0,0.0,0.0,1.0,0.005579637571184185,0
02075a19-743e-4286-9941-ddf203831a0f,344,1,15.630799999999999,0.0,2024-02-13,2024-02-13,0,0.0,0.0,1.0,0.0018997493611348473,0
020e76de-c7db-4cb4-b5bc-20192a3282f1,309,1,15.47,0.0,2024-03-19,2024-03-19,0,0.0,0.0,1.0,0.0018815699274106414,0
020ee3e3-de56-4741-a36c-6d54aa34957f,276,1,29.67,0.0,2024-04-21,2024-04-21,0,0.0,0.0,1.0,0.0034869676816626843,0
021f7bc7-cca8-4ba3-a1d0-a8d67f1eb61c,556,1,33.18,0.0,2023-07-16,2023-07-16,0,0.0,0.0,1.0,0.0038837948730306186,0
022165b7-c368-4c96-8146-b130593c713f,240,1,14.57,0.0,2024-05-27,2024-05-27,0,0.0,0.0,1.0,0.0017798193655214273,0
0224faa5-a417-4ef1-806c-1da64ace2210,77,1,28.99,0.0,2024-11-06,2024-11-06,0,0.0,0.0,1.0,0.0034100894793463892,0
0229b482-8680-401a-ab91-1ac6b357b02a,706,1,199.91,0.0,2023-02-16,2023-02-16,0,0.0,0.0,1.0,0.022733651743906895,0
022b91e8-1a53-4f07-8dc6-7ce032b2cc93,211,6,167.47833333333332,166.6973155652684,2024-05-17,2024-06-25,39,0.15384615384615385,25.765897435897433,5.410256410256411,0.019730005527107068,0
022d6c58-0c3b-4e41-a040-b9515a65eb8b,96,7,13.404285714285715,6.460244724835266,2024-04-10,2024-10-18,191,0.03664921465968586,0.4912565445026178,0.5026178010471204,0.0024435731098402143,1
023ac6b1-9849-4b24-93bd-c341307a01f1,79,1,11.99,0.0,2024-11-04,2024-11-04,0,0.0,0.0,1.0,0.001488134421439014,0
023e80aa-95a3-4478-a109-c7111d515cc4,414,1,42.19,0.0,2023-12-05,2023-12-05,0,0.0,0.0,1.0,0.004902431053721528,0
0242cce4-8941-4d02-9c39-9cf5aaca58e0,7,32,35.602715625,18.456826595390897,2024-04-22,2025-01-15,268,0.11940298507462686,4.25107052238806,0.026119402985074626,0.008268013412684027,1
024b70ef-d10f-4b48-afde-c549d069d3eb,351,2,213.10500000000002,0.374766594028861,2023-12-30,2024-02-06,38,0.05263157894736842,11.216052631578949,9.236842105263158,0.024358018862097583,0
02544dea-54a0-4f7c-b672-b936bb3fd255,42,1,128.74,0.0,2024-12-11,2024-12-11,0,0.0,0.0,1.0,0.014687443422067608,0
0264407c-cd00-4a67-aeae-af7ed587bcb1,120,2,195.325,181.54966606964607,2024-09-10,2024-09-24,14,0.14285714285714285,27.90357142857143,8.571428571428571,0.022347879983886217,0
026a956b-db1d-4716-a9e4-0151ce6da987,338,1,22.3468,0.0,2024-02-19,2024-02-19,0,0.0,0.0,1.0,0.002659034665188138,0
026c589c-d002-46e1-b080-3c752db67caa,6,2,257.515,71.82083576511766,2024-11-05,2025-01-16,72,0.027777777777777776,7.153194444444444,0.08333333333333333,0.029378843810430905,1
02706a59-65d1-4fb4-b5e7-c458fd67b695,14,1,22.19,0.0,2025-01-08,2025-01-08,0,0.0,0.0,1.0,0.0026413074561834394,0
0272536f-7b93-4e75-9240-bb0b31813193,37,1,18.17,0.0,2024-12-16,2024-12-16,0,0.0,0.0,1.0,0.0021868216130782833,0
0273dc35-60e4-4e73-872f-b43e4b3dbd33,511,1,170.93,0.0,2023-08-30,2023-08-30,0,0.0,0.0,1.0,0.019457283651074207,0
0280ab47-bacf-4d42-8138-38ede0d64a52,73,1,34.38,0.0,2024-11-10,2024-11-10,0,0.0,0.0,1.0,0.004019462288882904,0
0285fcb2-72cf-4efc-a6c6-b7d24e5b3703,81,1,70.38,0.0,2024-11-02,2024-11-02,0,0.0,0.0,1.0,0.008089484764451463,0
029bc0f7-7614-455d-b38d-5d1df0b9cf6a,235,28,224.88767142857142,547.8535126690555,2023-09-18,2024-06-01,257,0.10894941634241245,24.501380544747082,0.914396887159533,0.02913748412514478,1
029c3e7a-bd6d-4c72-a747-64f5f1e2d3ab,261,1,19.78,0.0,2024-05-06,2024-05-06,0,0.0,0.0,1.0,0.0023688420626800997,0
029c95b3-2935-4a57-b672-83eb02c258bb,464,1,27.34,0.0,2023-10-16,2023-10-16,0,0.0,0.0,1.0,0.003223546782549497,0
02a09744-25db-4de2-b06d-497caae45b21,201,4,45.22,26.747030987881004,2023-10-02,2024-07-05,277,0.01444043321299639,0.6529963898916967,0.7256317689530686,0.005642763752893337,1
02a144fa-2c39-4d9a-8b2a-6838ede148cc,42,3,44.18666666666667,17.884295718124697,2024-02-26,2024-12-11,289,0.010380622837370242,0.45868512110726645,0.1453287197231834,0.005393348208972273,1
02ac41ae-e716-494c-844b-7d01ce68224b,133,3,30.98,15.08973492146234,2024-07-02,2024-09-11,71,0.04225352112676056,1.3090140845070422,1.8732394366197183,0.0039002529267312884,0
02afca52-ec34-4fd2-86d1-e10d71fc970e,127,1,39.94,0.0,2024-09-17,2024-09-17,0,0.0,0.0,1.0,0.0046480546489984925,0
02b4b876-f1a5-4942-be46-be18779c4e27,310,1,19.07,0.0,2024-03-18,2024-03-18,0,0.0,0.0,1.0,0.002288572174967497,0
02b6c53f-651b-488f-97fe-c04684b7e610,216,1,39.56,0.0,2024-06-20,2024-06-20,0,0.0,0.0,1.0,0.00460509330064527,0
02b9c4d9-18a5-4a41-b090-ffc390284927,399,1,43.17,0.0,2023-12-20,2023-12-20,0,0.0,0.0,1.0,0.005013226110000895,0
02cdc7dc-1832-4b85-b78b-06a10795adc7,70,3,66.18,53.45697054641237,2024-05-09,2024-11-13,188,0.015957446808510637,1.0560638297872342,0.3723404255319149,0.007879830458398325,1
02d11584-2c0e-4eb5-b645-567964cd0fa7,105,1,22.19,0.0,2024-10-09,2024-10-09,0,0.0,0.0,1.0,0.0026413074561834394,0
02dbfaba-35d0-4088-860c-bdb16a9d090a,203,2,29.064999999999998,12.83398807853584,2024-04-29,2024-07-03,65,0.03076923076923077,0.8943076923076922,3.123076923076923,0.0035511595175520866,0
02e61df2-796c-4bf7-ba3d-41ea2aac97ff,196,1,25.19,0.0,2024-07-10,2024-07-10,0,0.0,0.0,1.0,0.0029804759958141527,0
02f0c176-bd6f-4644-98cb-014874139a47,59,1,41.19,0.0,2024-11-24,2024-11-24,0,0.0,0.0,1.0,0.004789374873844622,0
02f0d02d-f2f1-44ed-a6c1-edd562a54ab6,68,2,62.974999999999994,65.03261066572678,2024-02-01,2024-11-15,288,0.006944444444444444,0.43732638888888886,0.2361111111111111,0.007384894577177915,1
02f34c99-cd55-4487-97b2-05356ddaf1bd,108,1,44.38,0.0,2024-10-06,2024-10-06,0,0.0,0.0,1.0,0.0051500240876519495,0
02f60694-4d97-440d-a47f-d798e1ba859b,7,8,26.138749999999998,8.364850673246611,2024-12-05,2025-01-15,41,0.1951219512195122,5.100243902439024,0.17073170731707318,0.004015873819476873,0
02f7e4df-b64c-4432-90c8-e67e857b891a,383,1,80.76,0.0,2024-01-05,2024-01-05,0,0.0,0.0,1.0,0.009263007911573733,0
0303bf6a-8e27-4e7c-a0be-6a14b5ae3611,422,1,14.39,0.0,2023-11-27,2023-11-27,0,0.0,0.0,1.0,0.0017594692531435845,0
0306224e-a814-4df6-90d1-2a14296f2236,111,1,89.36,0.0,2024-10-03,2024-10-03,0,0.0,0.0,1.0,0.01023529105851511,0
031be476-0984-4d9a-8f98-d0b3d6b8a14e,267,1,29.14,0.0,2024-04-30,2024-04-30,0,0.0,0.0,1.0,0.003427047906327925,0
0320019f-b4fe-4156-b972-09fce791450e,276,1,14.39,0.0,2024-04-21,2024-04-21,0,0.0,0.0,1.0,0.0017594692531435845,0
032e0eb3-448c-47b0-80dd-a3f836ddcb6c,405,1,46.23,0.0,2023-12-14,2023-12-14,0,0.0,0.0,1.0,0.0053591780204242205,0
033b9b71-5347-45b1-bb47-743e4302a750,161,1,35.98,0.0,2024-08-14,2024-08-14,0,0.0,0.0,1.0,0.0042003521766859515,0
03403831-203c-454f-9fcf-a119d87a6636,140,1,22.19,0.0,2024-09-04,2024-09-04,0,0.0,0.0,1.0,0.0026413074561834394,0
034748f2-9d92-4150-bd83-3b359383b7d9,4,116,32.51905172413793,55.37297023824888,2024-01-30,2025-01-18,354,0.327683615819209,10.655960451977402,0.011299435028248588,0.019057015428082347,1
034df5dc-d118-47b6-af1e-f11a36167f3b,170,1,10.79,0.0,2024-08-05,2024-08-05,0,0.0,0.0,1.0,0.0013524670055867286,0
03697b83-8ca7-4fda-98ad-a64878e4159d,591,1,185.1,0.0,2023-06-11,2023-06-11,0,0.0,0.0,1.0,0.02105928971992994,0
03700001-bab8-4b90-85d9-b14193576a83,343,1,88.53,0.0,2024-02-14,2024-02-14,0,0.0,0.0,1.0,0.01014145442921728,0
0371e814-a2e4-416e-9c17-fb983159e670,3,162,35.67946234567901,24.125148360417928,2024-04-16,2025-01-19,278,0.5827338129496403,20.79162913669065,0.01079136690647482,0.02551349731668294,1
03771513-e9f3-41f5-bb70-fadde657abfa,405,1,57.38,0.0,2023-12-14,2023-12-14,0,0.0,0.0,1.0,0.006619754426051706,0
0389f02f-3a73-4c87-bc12-14cde549fc2b,326,2,10.440000000000001,0.7778174593052026,2024-02-19,2024-03-02,12,0.16666666666666666,1.7400000000000002,27.166666666666668,0.001445488167344742,0
038a244e-b1b1-4054-8103-aeff1e6f348d,133,1,85.95,0.0,2024-09-11,2024-09-11,0,0.0,0.0,1.0,0.009849769485134866,0
0391377f-d6ed-47aa-9279-bdfe4d775685,97,2,105.09,51.37837872101453,2024-09-18,2024-10-17,29,0.06896551724137931,7.2475862068965515,3.3448275862068964,0.012146255592693746,0
0391c6bb-b5f0-419a-b73b-f9b94f610b8b,247,1,1086.07,0.0,2024-05-20,2024-05-20,0,0.0,0.0,1.0,0.12291951610362452,0
03993e16-2b2f-403b-9603-f32202ef0262,390,1,57.546,0.0,2023-12-29,2023-12-29,0,0.0,0.0,1.0,0.0066385217519112725,0
039fecd9-ab73-4361-bdfb-b282c102dd1c,273,2,153.03,186.7469009113672,2024-03-25,2024-04-24,30,0.06666666666666667,10.202,9.1,0.017566168855992544,0
03a58795-fd57-4c43-935c-326e50ddaf08,296,1,19.78,0.0,2024-04-01,2024-04-01,0,0.0,0.0,1.0,0.0023688420626800997,0
03aa0a57-a79a-483f-959a-a5c2c541303f,192,1,145.95,0.0,2024-07-14,2024-07-14,0,0.0,0.0,1.0,0.01663314027774913,0
03b5654a-10b3-44a1-9098-d9c695166b94,43,6,127.555,159.6052847182699,2024-10-18,2024-12-10,53,0.11320754716981132,14.440188679245283,0.8113207547169812,0.015216425972488123,0
03bc7d4f-d5ae-4758-9426-9827bc8643c6,188,4,59.6325,40.27202037395194,2024-02-26,2024-07-18,143,0.027972027972027972,1.668041958041958,1.3146853146853146,0.007272185945369223,0
03c44f94-268a-49d7-a84b-3858a8c04cd7,257,1,98.88,0.0,2024-05-10,2024-05-10,0,0.0,0.0,1.0,0.01131158589094324,0
03ce2328-3360-415c-bfb6-27b4967cf488,89,3,23.45,8.097079720491827,2023-10-06,2024-10-25,385,0.007792207792207792,0.1827272727272727,0.23116883116883116,0.003048939892258198,1
03dc27d5-3152-4103-b9d3-65d212118f6e,245,1,57.02,0.0,2024-05-22,2024-05-22,0,0.0,0.0,1.0,0.006579054201296021,0
03ee060e-d765-4b0f-a3dc-79e9c09879ba,140,6,143.20499999999998,149.76241127198773,2024-02-09,2024-09-04,208,0.028846153846153848,4.130913461538461,0.6730769230769231,0.016985755187561676,1
03fec878-88bb-4118-83af-f8d1d0e19e96,96,1,15.47,0.0,2024-10-18,2024-10-18,0,0.0,0.0,1.0,0.0018815699274106414,0
040f221e-4973-4d7c-9cb1-2b68b1636985,154,3,22.386666666666667,6.2973036557985145,2024-05-08,2024-08-21,105,0.02857142857142857,0.6396190476190475,1.4666666666666666,0.0029287234876557563,0
04141259-2a32-4536-8cd2-0c9f14ed237e,245,1,186.8,0.0,2024-05-22,2024-05-22,0,0.0,0.0,1.0,0.02125148522572068,0
0417fb9c-7c52-4871-b5f9-38f41e8f28d8,258,1,14.57,0.0,2024-05-09,2024-05-09,0,0.0,0.0,1.0,0.0017798193655214273,0
041cfb29-9681-43b8-bb13-a2d562214157,82,1,369.73299999999995,0.0,2024-11-01,2024-11-01,0,0.0,0.0,1.0,0.041933191379142434,0
0425bd00-5045-4bf5-97f2-0c6583918a21,468,9,102.60111111111112,48.87693843839967,2023-08-31,2023-10-12,42,0.21428571428571427,21.985952380952384,11.142857142857142,0.012793007095782405,0
043339f3-e03b-4891-ba11-0793441e6bed,449,1,19.78,0.0,2023-10-31,2023-10-31,0,0.0,0.0,1.0,0.0023688420626800997,0
043615e5-ae90-4b97-a0d3-7caa4b179de4,319,3,400.07666666666665,433.0773801912694,2023-12-09,2024-03-09,91,0.03296703296703297,13.18934065934066,3.5054945054945055,0.04562891206536379,1
04369bf2-9403-4c62-a717-aeb1cb0172d1,383,1,18.17,0.0,2024-01-05,2024-01-05,0,0.0,0.0,1.0,0.0021868216130782833,0
04387ad4-fe5f-4089-a0ca-4c7e2569b5d2,54,3,74.89,16.643521262040686,2023-08-22,2024-11-29,465,0.0064516129032258064,0.4831612903225807,0.11612903225806452,0.008864549785126161,1
043c328b-2535-4316-9beb-9a72504eb626,155,1,11.99,0.0,2024-08-20,2024-08-20,0,0.0,0.0,1.0,0.001488134421439014,0
043caaeb-7ef6-46c6-8f7f-8eba65e78567,139,5,26.782,17.78303039417073,2024-08-12,2024-09-05,24,0.20833333333333334,5.579583333333333,5.791666666666667,0.003690824733037903,0
043f27f9-6bcf-4c7d-abf3-d251edd25ebb,302,1,31.67,0.0,2024-03-26,2024-03-26,0,0.0,0.0,1.0,0.003713080041416493,0
0441436c-eecc-4bfa-b7ae-ff072b91bd39,430,1,128.89,0.0,2023-11-19,2023-11-19,0,0.0,0.0,1.0,0.01470440184904914,0
04428524-7702-46d2-9d65-f263c18ea028,364,7,56.98085714285714,43.461971360368864,2023-09-10,2024-01-24,136,0.051470588235294115,2.9328382352941174,2.676470588235294,0.00737017380768756,0
044ce6d0-8c1e-48f6-b1f3-14ee4a4d7434,140,1,21.58,0.0,2024-09-04,2024-09-04,0,0.0,0.0,1.0,0.0025723431864585274,0
04527629-4eb7-4844-ab4b-8979e94a97f1,250,2,60.55500000000001,34.782582566566276,2024-05-15,2024-05-17,2,1.0,60.55500000000001,125.0,0.007111298621875808,0
045988e9-d94b-400b-b7a8-12e9dd13b677,156,1,16.99,0.0,2024-08-19,2024-08-19,0,0.0,0.0,1.0,0.002053415320823536,0
045df99a-2a5e-4ed7-83e7-ffe7302528a4,153,1,35.95,0.0,2024-08-22,2024-08-22,0,0.0,0.0,1.0,0.004196960491289644,0
047e8256-277c-42c2-8042-d2e7d0411a8c,239,2,44.084999999999994,15.407856762054873,2024-05-03,2024-05-28,25,0.08,3.5267999999999997,9.56,0.005249263339303191,0
04886315-d3c2-42d7-a0cb-23534175ce5f,41,22,156.26272727272726,202.15557251030626,2024-03-12,2024-12-12,275,0.08,12.50101818181818,0.14909090909090908,0.020583465146329565,1
048ca29e-352a-4546-ab9d-06e206c0c743,111,2,63.34,27.761012229383855,2024-05-19,2024-10-03,137,0.014598540145985401,0.9246715328467153,0.8102189781021898,0.007426160082832986,0
0490ee90-a4c3-4cfc-8b85-54f574790c19,9,3,33.71333333333333,17.391533380738263,2024-04-20,2025-01-13,268,0.011194029850746268,0.3773880597014925,0.033582089552238806,0.004209273151728161,1
049637de-be65-45e7-9eec-42d77e501c3f,140,1,44.38,0.0,2024-09-04,2024-09-04,0,0.0,0.0,1.0,0.0051500240876519495,0
049b56b8-b8fa-4651-9f91-87d4b7a549de,413,2,42.977799999999995,38.67449829021703,2023-11-03,2023-12-06,33,0.06060606060606061,2.604715151515151,12.515151515151516,0.005124087536943482,0
